id,type,street_count,vulnerability_score,longitude,latitude,transit_count,crime_count,stores_count,rtransit_count,schools_count,neighbors,crime_range,store_range,transit_range,rtransit_range,schools_range
4729,Junction,4,0.4753400420057069,-123.0658429,49.26413798,0,1,0,0,0,"[(4564, 281.4655592, 1933), (4832, 140.5797894, 2417), (4734, 100.3951828, 3421), (4726, 100.6721897, 3630)]",16.77246280925636,10.391842937549235,2.2881648194946442,0.10140852711516751,0.17622399724358312
4730,Dead end,1,0.0,-123.065817,49.2480285,0,0,0,0,0,[],0.0,0.0,0.0,0.0,0.0
4731,Junction,3,0.0,-123.0657767,49.22313563,1,0,0,0,0,"[(4889, 236.598611, 2804), (4732, 32.8363551, 9553), (4728, 58.41262848, 9554)]",7.474561830221291,16.98634933439882,3.81509477526585,0.006204580366014868,0.1473844351259895
4732,Junction,3,0.0,-123.0657682,49.22343095,1,0,6,0,0,"[(4599, 238.7462726, 2155), (4735, 67.43073576, 9485), (4731, 32.8363551, 9553)]",7.639925608628522,21.31757027867669,3.9106610289061754,0.006278877745904367,0.14613941081187837
4733,Junction,3,0.6894490858690777,-123.0658229,49.26594629,0,1,0,0,0,"[(4834, 141.7569291, 2414), (4736, 100.5256755, 2960), (4734, 100.7165167, 3171)]",15.437682679716191,9.715704675679179,1.8401572952032654,0.05623633246865661,0.16413875757133414
4734,Junction,4,1.1926448909192164,-123.0658117,49.26504035,0,2,0,0,0,"[(4566, 282.4544939, 1932), (4833, 139.6163737, 2416), (4733, 100.7165167, 3171), (4729, 100.3951828, 3421)]",17.121429585308647,10.48946139444744,2.0745262037824137,0.07377464305988574,0.17244498781065876
4735,Junction,3,0.0,-123.0657517,49.22403741,0,0,5,0,0,"[(4892, 246.7891765, 2803), (4737, 25.05679873, 9484), (4732, 67.43073576, 9485)]",8.233715210937929,27.17774388896677,3.36034829749619,0.00643714600266851,0.14640116010796841
4736,Junction,3,0.6627867275923408,-123.0658058,49.26685045,0,2,0,0,0,"[(4835, 141.789848, 2411), (4740, 100.6180277, 2493), (4733, 100.5256755, 2960)]",15.623796746175001,10.018904603282015,1.7302366301638339,0.04518752396976997,0.1603453424258136
4737,Junction,3,0.0,-123.065746,49.22426277,0,0,13,0,0,"[(4600, 238.3707702, 2154), (4739, 101.485094, 9437), (4735, 25.05679873, 9484)]",8.613708178489253,30.780179823203415,3.4848163559877925,0.006498215847580602,0.14703712383080897
4738,Junction,3,0.0,-123.06576,49.25028899,0,0,0,0,0,"[(4687, 70.94689832, 2204), (4805, 55.79571867, 2400)]",11.908872311004702,9.700694009341186,2.7337085099196177,0.0288138566758335,0.16398592673225726
4739,Junction,4,0.9586342283701288,-123.0657209,49.22517551,4,2,20,0,0,"[(4677, 97.78847327, 2410), (4893, 246.9015752, 2802), (4742, 124.8473231, 9360), (4737, 101.485094, 9437)]",12.527156757262599,35.15941028661683,6.734329483509198,0.006758133184792948,0.15352925662185077
4740,Junction,4,0.0,-123.0657738,49.2677548,0,0,0,0,0,"[(4573, 281.2830541, 1929), (4741, 100.5017493, 2294), (4836, 140.6438027, 2406), (4736, 100.6180277, 2493)]",14.497204975695345,11.490196813224166,1.7187498039671434,0.0390194102710577,0.16460159198854987
4741,Junction,4,0.0,-123.0657557,49.26865876,0,0,0,0,0,"[(4574, 281.2979356, 1928), (4743, 100.4922602, 2086), (4740, 100.5017493, 2294), (4837, 140.6496897, 2401)]",14.685138214974558,11.532277330285947,1.6696265773114434,0.03339038986780491,0.163190964472225
4742,Junction,3,8.037661013376212,-123.0656899,49.22629836,1,18,19,0,0,"[(4895, 247.1595815, 2801), (4744, 96.76072491, 9312), (4739, 124.8473231, 9360)]",25.276192615622065,32.89688207293305,3.978362954312416,0.0070139799169180094,0.16196420902890865
4743,Junction,4,1.1456499235638846,-123.0657381,49.26956263,0,2,0,0,0,"[(4745, 100.6881716, 1862), (4741, 100.4922602, 2086), (4661, 140.5244854, 2202), (4838, 140.5748962, 2399)]",17.11895826248591,11.41321142096416,1.6397110171357925,0.029246190137006033,0.1660943508336866
4744,Junction,3,0.3810471181045496,-123.0656665,49.22716861,0,1,7,0,0,"[(4896, 246.6620361, 2814), (4746, 48.26697966, 9245), (4742, 96.76072491, 9312)]",13.208775203866995,21.903297359389327,3.0587415418070405,0.0072384209964975405,0.1573014964126118
4745,Junction,4,0.5580841771701177,-123.0657194,49.27046825,0,2,0,0,0,"[(4748, 87.8079552, 1652), (4743, 100.6881716, 1862), (4662, 140.6608977, 2230), (4839, 140.4804671, 2435)]",17.705809829241165,11.138817244559602,1.5891495516321694,0.025645207744331096,0.1737255417929753
4746,Junction,3,0.5149520077520646,-123.0656543,49.22760271,1,2,0,0,0,"[(4680, 97.90943134, 2409), (4747, 6.014980399, 9196), (4744, 48.26697966, 9245)]",12.275578177690686,16.119824644995862,3.4421814731514564,0.007358920947415621,0.1533990920563165
4747,Junction,3,0.0,-123.0656528,49.22765681,0,0,0,0,0,"[(4898, 245.9399831, 2799), (4750, 100.596271, 9195), (4746, 6.014980399, 9196)]",11.902274900002901,15.724295826596943,3.319780260676639,0.007371313933946185,0.1530302684979604
4748,Junction,4,0.8267981988729458,-123.0657056,49.27125805,0,2,0,0,0,"[(4749, 93.86115388, 1454), (4745, 87.8079552, 1652), (4663, 140.6804633, 2229), (4840, 140.662479, 2432)]",17.814771786508366,11.241234220388979,1.5587942393885792,0.02313159912516211,0.18590302583545307
4749,Junction,4,1.1554962504733426,-123.0656888,49.27210227,0,2,0,0,0,"[(4751, 100.5583338, 1219), (4748, 93.86115388, 1454), (4664, 140.8429628, 2239), (4841, 140.5791671, 2442)]",16.773974088797342,11.20386196396203,1.5412413882057618,0.021021026134615272,0.20722968555106136
4750,Junction,3,0.0,-123.0656284,49.22856156,0,0,0,0,0,"[(5062, 479.8581799, 2816), (4753, 100.6114169, 9117), (4747, 100.596271, 9195)]",9.413088525405914,13.19476665398338,2.7057437509102544,0.007643308935508125,0.15305733300338162
4751,Junction,4,0.0,-123.0656721,49.27300675,0,0,0,0,0,"[(4752, 86.38656731, 1000), (4749, 100.5583338, 1219), (4665, 141.0678797, 2185), (4940, 281.343424, 2358)]",14.662431676132854,10.593702074533143,1.5277619372138953,0.019191186687594782,0.24532771163420608
4752,Junction,3,0.0,-123.065664,49.27378379,0,0,0,0,0,"[(4754, 14.27342387, 999), (4751, 86.38656731, 1000), (4812, 79.0678164, 2549)]",15.35452977588626,10.040840019504861,1.522026694669903,0.017878755454316775,0.2495255372565127
4753,Junction,3,0.2399924795841344,-123.0656038,49.22946644,1,2,0,0,0,"[(4908, 257.8747693, 2798), (4756, 97.82870239, 8869), (4750, 100.6114169, 9117)]",10.789774086168952,15.235643457272174,3.5434621305679412,0.007944228641846561,0.15333766399267712
4754,Junction,3,0.7991218196927976,-123.0656627,49.27391218,0,2,0,0,0,"[(4755, 100.4437693, 802), (4752, 14.27342387, 999), (4666, 140.8719473, 2353)]",15.80239089103972,10.03464481332183,1.5254929016528231,0.017683188404579504,0.2525028328627378
4755,Junction,4,0.4006846529515405,-123.0656439,49.27481561,0,1,0,0,0,"[(4758, 100.6207642, 596), (4754, 100.4437693, 802), (4667, 141.0294412, 2257), (4814, 79.05792648, 2457)]",14.945854324023296,9.567842279144587,1.5195157619421924,0.01643301153143435,0.2988043246048798
4756,Junction,3,0.0,-123.0655817,49.23034632,1,0,0,0,0,"[(4918, 257.8778495, 2797), (4757, 16.0197251, 8801), (4753, 97.82870239, 8869)]",11.099557141773316,25.98256289327594,3.8238909632361664,0.008267236571740017,0.1578612574721431
4757,Junction,3,0.4215372964952494,-123.0655779,49.2304904,0,2,13,0,0,"[(4683, 97.81088965, 2408), (4759, 81.84626658, 8800), (4756, 16.0197251, 8801)]",11.826977897574627,30.611068585043533,3.626851768159059,0.00832718684044697,0.15925694818639127
4758,Junction,4,0.0,-123.0656194,49.27572055,0,0,0,0,0,"[(4755, 100.6207642, 596), (4668, 141.9215803, 2263), (4847, 140.6997348, 2465), (4760, 100.5587214, 10922)]",14.232783448415727,9.27652604429562,1.5335006310670742,0.015528859849701804,0.4456727470713376
4759,Junction,3,0.6622820409839835,-123.0655602,49.23122653,1,2,17,0,0,"[(4923, 257.9804409, 2796), (4762, 93.47268692, 8736), (4757, 81.84626658, 8800)]",11.94265321264036,37.95996193128505,4.146997431327508,0.008610253937280465,0.165822685515836
4760,Junction,4,0.7936142836436554,-123.0656034,49.27662503,0,1,0,0,1,"[(4669, 141.6392085, 2291), (4849, 140.6945519, 2492), (4761, 100.4984097, 10501), (4758, 100.5587214, 10922)]",16.21488194789747,9.178247462968438,1.5718354781047903,0.01485643862741898,1.2144888965772531
4761,Junction,4,1.1051297273433467,-123.0656007,49.27752903,0,3,0,0,0,"[(4630, 200.042605, 2169), (4850, 140.8687458, 2361), (4763, 90.20288222, 9844), (4760, 100.4984097, 10501)]",18.088786605018075,8.428616228464803,1.5774011428251697,0.0140068176564081,0.4977190461469981
4762,Junction,3,0.0,-123.0655401,49.23206724,1,0,23,0,0,"[(4910, 253.2859305, 2795), (4767, 75.35972107, 8735), (4759, 93.47268692, 8736)]",12.115554551354778,44.46780493030163,4.907615917231905,0.008983964489228748,0.18657533285927136
4763,Junction,4,2.4539791061595078,-123.0655978,49.2783404,0,5,0,0,0,"[(4632, 200.7887707, 2222), (4851, 140.8336059, 2420), (4764, 88.36514062, 9023), (4761, 90.20288222, 9844)]",19.52365060503986,8.220862043965097,1.6030352435868596,0.013332094963917022,0.42398529471654756
4764,Junction,3,0.0,-123.065596,49.27913525,0,0,0,0,0,"[(4852, 140.8231934, 2491), (4765, 19.31684331, 9022), (4763, 88.36514062, 9023)]",16.21059867575455,8.454748348661697,1.695112665029169,0.01279127560978858,0.4240891996964558
4765,Junction,3,0.4898902730042049,-123.0655936,49.279309,0,1,0,0,0,"[(4633, 196.50091, 2226), (4766, 41.03845494, 8132), (4764, 19.31684331, 9022)]",16.436061826781604,8.575618583751726,1.7344340785668062,0.012686733136754696,0.4385595237135759
4766,Junction,3,0.0,-123.0655849,49.2796781,0,0,0,0,0,"[(4853, 140.740081, 2425), (4765, 41.03845494, 8132), (4768, 65.37630772, 8133)]",15.946189999184037,8.904699233817723,1.8220378083615747,0.012432190421020565,0.4903918767405576
4767,Junction,4,2.654725561799504,-123.0655213,49.23274501,4,6,13,0,0,"[(4685, 99.85410211, 2407), (4902, 250.0928592, 2794), (4770, 129.6624977, 8646), (4762, 75.35972107, 8735)]",17.768632660210244,38.23276450606359,7.081183379965442,0.009317140462811013,0.2186681730503749
4768,Junction,4,0.421334222154768,-123.0655742,49.28026613,0,1,0,0,0,"[(4634, 197.4878545, 2224), (4854, 140.7390217, 2424), (4769, 100.6333197, 7002), (4766, 65.37630772, 8133)]",16.654481727967195,9.918264450967216,2.1076040392135824,0.01214057684065639,0.6841805570697934
4769,Junction,4,0.8894445007761247,-123.0655587,49.28117129,2,2,4,0,2,"[(4635, 195.4946498, 2223), (4855, 141.010988, 2421), (4771, 105.4869902, 5067), (4768, 100.6333197, 7002)]",18.274162220645007,14.722190563099398,3.7776093832294677,0.0117440297245734,2.160640218506926
4770,Junction,3,10.449430602131828,-123.0654892,49.23391116,0,21,27,0,0,"[(4903, 246.599516, 2793), (4772, 63.21265771, 8596), (4767, 129.6624977, 8646)]",30.070718203580306,48.03043470794139,3.452317592776763,0.009647244302128597,0.17636921394168334
4771,Junction,4,0.8326086462248734,-123.0655393,49.28212002,0,2,0,0,0,"[(4636, 195.9884564, 2227), (4856, 140.5470871, 2428), (4774, 100.5418967, 2746), (4769, 105.4869902, 5067)]",16.75977885118446,9.32224808633629,2.0946248813441244,0.011262557215164434,0.6159974806026676
4772,Junction,3,0.0,-123.0654745,49.2344797,0,0,8,0,0,"[(4609, 231.9630858, 2152), (4773, 48.74533631, 8595), (4770, 63.21265771, 8596)]",17.12528966143438,38.26895731117266,3.4628368740464155,0.009830189643091498,0.16806765254443676
4773,Junction,3,0.3244455298634257,-123.065462,49.2349181,1,1,8,0,0,"[(4905, 245.3192199, 2792), (4775, 34.65392036, 8594), (4772, 48.74533631, 8595)]",14.949232715390735,36.96545210351784,4.1792984397299815,0.009982520041916253,0.16400092946290268
4774,Junction,4,0.3024044356690215,-123.065522,49.28302434,0,1,0,0,0,"[(4776, 100.5673708, 355), (4637, 195.7710561, 2262), (4857, 140.2294854, 2464), (4771, 100.5418967, 2746)]",14.436220182629253,7.512258379255255,1.8409140117069778,0.010782071868223893,0.34519190077177825
4775,Junction,3,1.3658365267364976,-123.0654524,49.23522975,1,2,10,0,0,"[(4611, 232.1666893, 2150), (4777, 77.44211813, 8508), (4773, 34.65392036, 8594)]",14.204295756643567,35.85704431359743,4.212968258270388,0.010105336994210963,0.16287116798544812
4776,Junction,4,0.3810471181045496,-123.0655054,49.2839289,0,1,0,0,0,"[(4778, 100.5398594, 166), (4774, 100.5673708, 355), (4638, 205.4517817, 2289), (4858, 140.7174635, 2489)]",13.895998321766154,6.521641065614251,2.0044049402208945,0.010380091642992955,0.24541931764990713
4777,Junction,3,0.0,-123.0654328,49.23592625,1,0,2,0,0,"[(4906, 243.9743374, 2791), (4780, 84.11123769, 8441), (4775, 77.44211813, 8508)]",11.44928606118794,28.42320907740487,3.877227585592148,0.010475649546341186,0.16340873931051286
4778,Junction,4,1.153546800290929,-123.0654919,49.28483323,2,3,0,0,0,"[(4779, 73.8401891, 134), (4776, 100.5398594, 166), (4639, 207.7137568, 2267), (4859, 140.9382718, 2469)]",15.073185915827429,5.9814566651144,3.6050023188441207,0.010338140385354121,0.20048541598599198
4779,Psudo,2,0.0,-123.0654768,49.28549736,0,0,0,0,0,"[(4778, 73.8401891, 134)]",11.530883483339238,5.518243590465248,2.0274674639518975,0.009937895025322292,0.17119267868234841
4780,Junction,3,0.0,-123.0654085,49.23668268,0,0,14,0,0,"[(4612, 232.5726953, 2149), (4781, 27.36860621, 8440), (4777, 84.11123769, 8441)]",11.9146800402154,38.8107149637392,3.14495968876784,0.010835862669612268,0.16784071882989107
4781,Junction,3,1.050952568516672,-123.0654005,49.23692881,0,3,6,0,0,"[(4909, 242.6003107, 2790), (4783, 58.10691757, 8368), (4780, 27.36860621, 8440)]",13.139855113243689,37.35190441234454,3.243247405269967,0.010991458834231676,0.16634073813969263
4782,Dead end,1,0.0,-123.0654615,49.28639914,0,0,0,0,0,[],0.0,0.0,0.0,0.0,0.0
4783,Junction,3,0.0,-123.0653837,49.23745138,1,0,5,0,0,"[(4912, 243.1549654, 2788), (4784, 6.040377638, 8318), (4781, 58.10691757, 8368)]",12.469084328731237,39.614024666414174,4.2599851563859685,0.011357606006194655,0.1588571997976866
4784,Junction,3,1.2266528935490697,-123.065382,49.23750571,1,2,10,0,0,"[(4614, 232.3708107, 2148), (4785, 68.81133628, 8317), (4783, 6.040377638, 8318)]",12.626024274065063,40.193461413304924,4.257092967199999,0.011396785974205634,0.15819787440409325
4785,Junction,3,0.7623427143471035,-123.0653657,49.23812459,0,1,11,0,0,"[(4916, 241.1186553, 2787), (4786, 24.33000526, 8316), (4784, 68.81133628, 8317)]",11.802802176276824,40.327672004683336,3.110462232888409,0.011873087605407794,0.15690601827733247
4786,Junction,3,0.7323033696543975,-123.0653658,49.23834344,0,1,9,0,0,"[(4616, 231.3946182, 2147), (4787, 66.77046296, 8248), (4785, 24.33000526, 8316)]",11.645182747935895,39.31971038900899,3.0185691026691757,0.012052618595475718,0.15514275795909402
4787,Junction,3,0.0,-123.0653503,49.23894397,0,0,9,0,0,"[(4869, 178.9537082, 2786), (4788, 30.69870041, 8247), (4786, 66.77046296, 8248)]",10.978456261644336,37.088501413587444,3.1497394798668665,0.012578254232691849,0.15194178149331533
4788,Junction,3,0.6235481173306167,-123.0653412,49.23922005,0,2,12,0,0,"[(4618, 230.954566, 2146), (4789, 89.31083376, 7963), (4787, 30.69870041, 8247)]",11.597346098408773,36.51242069241098,3.389763131996559,0.012787940326229544,0.15006530277958668
4789,Junction,4,0.0,-123.0653146,49.24002323,4,0,8,0,0,"[(4690, 93.63612189, 2405), (4870, 182.697862, 2873), (4790, 72.32139358, 7888), (4788, 89.31083376, 7963)]",10.463360676716764,27.34937803959788,6.32594876948206,0.01354662841400476,0.1492881650220499
4790,Junction,3,0.617290140942288,-123.065293,49.24067363,0,1,2,0,0,"[(4871, 178.8640376, 2914), (4792, 93.60157865, 7887), (4789, 72.32139358, 7888)]",11.068503748130981,20.093825511962077,3.7600369369463458,0.014186782070182232,0.14681062003899023
4791,Dead end,1,0.0,-123.0652913,49.25680927,0,0,0,0,0,[],0.0,0.0,0.0,0.0,0.0
4792,Junction,4,0.8016305895390459,-123.0652646,49.24151539,1,1,1,0,0,"[(4692, 93.63552365, 2404), (4822, 90.06822693, 2871), (4794, 142.9756241, 7821), (4790, 93.60157865, 7887)]",11.395201380469118,16.585133814641438,3.8136610287267265,0.015205361634833705,0.14873895509683166
4793,Dead end,1,0.0,-123.065274,49.25771281,0,0,0,0,0,[],0.0,0.0,0.0,0.0,0.0
4794,Junction,3,0.0,-123.06522,49.24280116,1,0,0,0,0,"[(4825, 89.88533495, 2870), (4795, 5.54415202, 7735), (4792, 142.9756241, 7821)]",11.573665268370043,15.390577987634455,3.6447357987228357,0.017057727129243156,0.14892023369434357
4795,Junction,3,0.0,-123.0652186,49.24285102,0,0,0,0,0,"[(4691, 100.3174312, 2402), (4797, 134.7088276, 7734), (4794, 5.54415202, 7735)]",11.550125327500709,15.377518679762769,3.528996028998974,0.017017662876766308,0.14878979597790973
4796,Junction,3,0.0,-123.065203,49.25187936,0,0,0,0,0,"[(4701, 129.798837, 6107), (4803, 56.09586275, 6108), (4821, 117.3259932, 6177)]",11.51725090009279,9.731429267600916,2.344083806217619,0.033278204797700627,0.1723244853877603
4797,Junction,3,0.0,-123.0651781,49.24406247,0,0,2,0,0,"[(4815, 60.65576482, 2869), (4798, 121.9270109, 7452), (4795, 134.7088276, 7734)]",13.067976693098014,20.086217078349296,3.0650530954815047,0.01830017299566284,0.15498909900995775
4798,Junction,4,2.8899526003587903,-123.0651379,49.24515891,3,7,10,0,0,"[(4693, 121.5376873, 2441), (4844, 130.5042771, 2906), (4797, 121.9270109, 7452), (4799, 73.44268841, 7525)]",20.047930405159303,29.763346933168933,5.6778396500381305,0.02051878686182853,0.16828256067650477
4799,Junction,3,0.0,-123.0651192,49.24581943,1,0,1,0,0,"[(4876, 171.4285113, 2867), (4800, 103.7364779, 7424), (4798, 73.44268841, 7525)]",13.495027795159535,19.06282401622996,4.2513342553732025,0.022094223433973527,0.17580351641869227
4800,Junction,3,0.0,-123.0650929,49.24675241,0,0,0,0,0,"[(4877, 171.653219, 2866), (4801, 97.24105769, 7327), (4799, 103.7364779, 7424)]",11.000941248300048,12.898961313385596,3.029132656713171,0.024883837943054418,0.2004945530606702
4801,Junction,3,0.2192372693664723,-123.0650682,49.24762696,2,1,0,0,0,"[(4878, 171.9014537, 2865), (4802, 97.15423332, 7242), (4800, 97.24105769, 7327)]",10.96508220695991,10.637866963737403,4.125683413431127,0.023208804358331187,0.2594368186084883
4802,Junction,3,0.0,-123.0650436,49.24850074,0,0,0,0,0,"[(4881, 172.1048023, 2864), (4804, 98.52329754, 7111), (4801, 97.15423332, 7242)]",10.41501427586915,9.65318614087524,2.5721947553582796,0.023837003242491744,0.19977838057503372
4803,Junction,4,0.2934227215252159,-123.0650238,49.25138962,0,1,0,0,0,"[(4688, 135.4204091, 2483), (4848, 108.9623146, 2945), (4796, 56.09586275, 6108), (4805, 123.4943105, 6679)]",12.374306992946392,9.836961206269768,2.4231964338262344,0.03428302334148672,0.17153650287384337
4804,Junction,3,1.1922836536509744,-123.0650186,49.24938683,0,2,0,0,0,"[(4887, 177.3609211, 2862), (4805, 99.38265016, 6795), (4802, 98.52329754, 7111)]",12.47172145877578,9.375826914395498,2.535848952575517,0.02694346556510684,0.1778776503790017
4805,Junction,4,2.1635928281218098,-123.0649934,49.25028064,2,4,0,0,0,"[(4738, 55.79571867, 2400), (4846, 96.89156691, 2860), (4803, 123.4943105, 6679), (4804, 99.38265016, 6795)]",14.718744170782319,9.737991015772995,4.0019208491115865,0.03125214828474122,0.17154694485448696
4806,Junction,3,0.4171208799332203,-123.0647431,49.21178405,0,1,0,0,0,"[(4702, 106.8900355, 2891), (4990, 349.3297949, 3029), (4866, 184.4056568, 3050)]",6.3684062695372585,2.505645868184756,1.657165513904094,0.004314823116652388,0.10953983747771603
4807,Junction,3,0.0,-123.0646863,49.21359625,0,0,0,0,0,"[(5035, 475.5781462, 2817), (5037, 389.3087216, 2818), (4705, 97.14203163, 2939)]",4.900018300419387,2.78872695852397,1.8073460666868426,0.0044240259240348224,0.14566008794575278
4808,Junction,3,0.0,-123.0646644,49.2165969,0,0,0,0,1,"[(4710, 94.30328508, 2832), (4862, 94.21367578, 3047), (4809, 160.7522086, 10025)]",5.82098512799979,4.0775241550007,1.750986566483907,0.004862324592501801,1.1073076518611535
4809,Junction,4,0.0,-123.0646122,49.21804251,0,0,0,0,0,"[(4714, 95.13300672, 2958), (4863, 96.18177562, 3167), (4810, 154.3974024, 9962), (4808, 160.7522086, 10025)]",5.999112082282001,5.676545872355969,2.1699402814817064,0.005097367610007151,0.26197950984409607
4810,Junction,3,0.0,-123.0645626,49.21943097,0,0,0,0,0,"[(4926, 188.5010753, 3089), (4811, 95.054229, 9934), (4809, 154.3974024, 9962)]",6.140291661417027,7.307856901837864,1.884614674004467,0.005336811037325198,0.1885544280890987
4811,Junction,3,1.128162816153777,-123.0645314,49.22028577,0,2,0,0,0,"[(4720, 96.41614985, 2876), (4883, 141.5849496, 3088), (4810, 95.054229, 9934)]",8.12042253526051,11.29694403989172,2.267472258324584,0.005525498022222847,0.19147364121273314
4812,Junction,3,0.0,-123.0645771,49.27377578,0,0,0,0,0,"[(4814, 114.7075269, 758), (4752, 79.0678164, 2549), (4860, 76.14666718, 2550)]",13.590816698156877,8.789826043354017,1.423743460591442,0.01672081772127625,0.24929235739420325
4813,Dead end,1,0.2105984461967285,-123.0644742,49.20752115,0,1,0,0,0,[],1.0,0.0,0.0,0.0,0.0
4814,Junction,3,0.0,-123.0645571,49.27480751,0,0,0,0,0,"[(4812, 114.7075269, 758), (4755, 79.05792648, 2457), (4845, 62.16284372, 2458)]",13.278371014100477,8.50161221260675,1.4194565630284313,0.01544962973866641,0.2674945024427425
4815,Junction,3,0.0,-123.0645048,49.24374099,0,0,0,0,0,"[(4797, 60.65576482, 2869), (4884, 170.7140073, 3082), (4844, 100.5323824, 7727)]",13.846450979493826,19.915411459991,2.6952738250420536,0.018815023161761712,0.1590245895331646
4816,Psudo,2,0.0,-123.0644217,49.21009269,0,0,0,0,0,"[(4920, 213.8327413, 2808), (4699, 137.2914797, 2902)]",5.274616921227253,2.1842807135610474,1.6760616979763046,0.004059969974502538,0.0808807312774436
4817,Junction,3,0.836548561254454,-123.0643643,49.20850753,0,2,0,0,0,"[(4897, 171.9299704, 3152), (4818, 65.23840833, 10657)]",6.827889373174324,1.9861463731082731,1.5286537432932379,0.003873774299648498,0.068921564884956
4818,Junction,3,0.0,-123.064356,49.20909434,0,0,0,0,0,"[(4698, 142.6695392, 2941), (4899, 172.8077941, 3149), (4817, 65.23840833, 10657)]",6.163602384492447,2.0571056810832387,1.8070467700506918,0.003956996497198264,0.07292931323010585
4819,Psudo,2,0.0,-123.0643357,49.20668365,0,0,0,0,0,"[(4696, 143.0782735, 2885)]",3.9471015617765564,1.7859329488822435,0.9057862430604321,0.003628337612253267,0.0589644886431096
4820,Psudo,2,0.0,-123.064214,49.2069571,0,0,0,0,0,"[(4697, 152.2561644, 2884), (4959, 214.7174138, 3094)]",4.257143292404198,1.8330479858830384,1.0265631455620718,0.003696385186229319,0.060872647449973956
4821,Junction,3,0.348093114492442,-123.0642711,49.25265403,0,1,0,0,0,"[(4842, 100.3426847, 6176), (4796, 117.3259932, 6177)]",10.466082661021186,8.049518902099809,1.879701608874874,0.028860910016711955,0.15639323338988345
4822,Junction,3,0.194328598882795,-123.0640273,49.24150744,0,1,0,0,0,"[(4792, 90.06822693, 2871), (4873, 88.76304118, 2872), (4825, 142.5694139, 7805)]",11.310241678697308,14.048711671626874,2.731946377468315,0.015697176981072113,0.1456965834524528
4823,Dead end,1,0.0,-123.0640226,49.25815543,0,0,0,0,0,[],0.0,0.0,0.0,0.0,0.0
4824,Junction,4,0.3848960788934845,-123.0640137,49.25860688,0,0,0,0,0,"[(4716, 140.8093251, 2395), (4915, 140.734268, 2856), (4826, 101.7226299, 4625)]",11.933784945673239,7.4006780362446465,1.725685038140726,0.04302014511074597,0.1861539589694434
4825,Junction,3,0.194328598882795,-123.0639852,49.24278959,0,1,0,0,0,"[(4794, 89.88533495, 2870), (4880, 95.3027746, 3083), (4822, 142.5694139, 7805)]",12.479167860389273,14.59160283799223,2.7377860865164854,0.017791188972216106,0.1453330360270082
4826,Junction,4,0.0,-123.0639957,49.25952182,0,0,0,0,0,"[(4718, 140.8612048, 2394), (4921, 140.7172851, 2855), (4827, 99.46866011, 4410), (4824, 101.7226299, 4625)]",13.325208329878553,7.792488949916403,1.8537278058405195,0.052105484250477174,0.19106670893042027
4827,Junction,3,1.2907366843432928,-123.0639791,49.2604165,0,3,0,0,0,"[(4719, 140.8184582, 2393), (4826, 99.46866011, 4410)]",16.25856884751814,7.981415090311408,1.826515019639073,0.06408275835003253,0.17377130050658535
4828,Junction,3,0.0,-123.0639599,49.26141531,0,0,0,0,0,"[(4723, 163.9451039, 2431), (4843, 20.43893068, 2895), (4829, 95.04833333, 4012)]",14.735933347712297,8.207867309706618,2.575352358331405,0.08304164150723169,0.22887160254726938
4829,Junction,4,0.0,-123.0639452,49.26227023,1,0,0,0,0,"[(4724, 140.7174147, 2419), (4927, 140.7634234, 2881), (4831, 105.5581391, 3817), (4828, 95.04833333, 4012)]",15.543195239559308,8.42707843444166,3.5834409796213293,0.08563774905279743,0.20614679880368658
4830,Dead end,1,0.0,-123.0639332,49.26061878,0,0,0,0,0,[],0.0,0.0,0.0,0.0,0.0
4831,Junction,4,0.0,-123.0639273,49.26321968,0,0,0,0,0,"[(4726, 140.7184928, 2418), (4928, 140.763376, 2880), (4832, 100.5573004, 3614), (4829, 105.5581391, 3817)]",14.189479594911043,8.1498237805102,2.434232239802812,0.08763996785349502,0.18486787881160718
4832,Junction,4,0.0,-123.0639107,49.26412414,0,0,0,0,0,"[(4729, 140.5797894, 2417), (4929, 140.691758, 2879), (4833, 100.4545428, 3401), (4831, 100.5573004, 3614)]",13.445421642808814,8.172275071243313,2.0241848661235458,0.0645971403340208,0.17122587929775737
4833,Junction,4,0.4998370298991989,-123.0638928,49.26502768,0,1,0,0,0,"[(4734, 139.6163737, 2416), (4930, 140.7669157, 2878), (4834, 100.4139145, 3150), (4832, 100.4545428, 3401)]",14.220296664996011,8.272523886583372,1.8499676628735127,0.05192315704381205,0.16689963091720647
4834,Junction,4,0.3587482976818919,-123.0638746,49.26593084,0,1,0,0,0,"[(4733, 141.7569291, 2414), (4931, 140.7074001, 2877), (4835, 100.6093739, 2942), (4833, 100.4139145, 3150)]",13.536345009806846,7.896116132034994,1.685032447316848,0.04220782494252755,0.16124650876709581
4835,Junction,4,0.0,-123.063857,49.26683577,0,0,0,0,0,"[(4736, 141.789848, 2411), (4836, 100.5539591, 2479), (4932, 140.6988339, 2875), (4834, 100.6093739, 2942)]",12.695007993404245,8.06725646041247,1.595069959089933,0.03551137111243873,0.15969119430860382
4836,Junction,4,0.0,-123.0638407,49.26774021,0,0,0,0,0,"[(4837, 100.5109549, 2276), (4740, 140.6438027, 2406), (4835, 100.5539591, 2479), (4933, 140.7314977, 2874)]",12.684047146647705,8.802888353277375,1.5625482953221548,0.031654332300957745,0.16442148468855886
