id,type,street_count,vulnerability_score,longitude,latitude,transit_count,crime_count,stores_count,rtransit_count,schools_count,neighbors
5949,Junction,3,0.0,-123.0387873,49.22927877,0,0,0,0,0,"[(5878, 107.9487747, 5364), (5964, 12.98203489, 5367), (5948, 206.9674343, 8750)]"
5950,Junction,3,0.0,-123.03882,49.27744283,0,0,0,0,0,"[(5945, 2.377003535, 5134), (6063, 183.600827, 5309), (5951, 90.40225299, 9796)]"
5951,Junction,4,0.0,-123.0388178,49.27825601,0,0,0,0,0,"[(5842, 190.7935404, 5201), (6065, 191.0495442, 5390), (5952, 45.23011055, 8967), (5950, 90.40225299, 9796)]"
5952,Psudo,2,0.0,-123.0388167,49.27866287,0,0,0,0,0,"[(5951, 45.23011055, 8967), (5953, 45.26308361, 8968)]"
5953,Junction,4,0.6894490858690777,-123.0388158,49.27907001,0,1,0,0,0,"[(6066, 191.0359998, 5457), (5954, 125.621222, 8081), (5952, 45.26308361, 8968)]"
5954,Junction,4,0.0,-123.0388135,49.2802,0,0,0,0,0,"[(5845, 190.7253653, 5202), (6067, 191.0133061, 5393), (5956, 102.9944999, 6956), (5953, 125.621222, 8081)]"
5955,Junction,4,0.5870367819374844,-123.0387699,49.2254713,0,1,0,0,0,"[(5863, 161.6737043, 5370), (6021, 159.8116499, 5566), (5960, 83.11999389, 9300), (5947, 82.87467036, 9346)]"
5956,Junction,3,0.2148744477060795,-123.0388103,49.28112645,1,1,0,0,0,"[(5745, 381.9674086, 4698), (6068, 190.9192807, 5391), (5954, 102.9944999, 6956)]"
5957,Junction,4,0.4612219674180954,-123.0387704,49.23294462,0,1,0,0,0,"[(5881, 104.9971273, 5359), (5993, 101.3670764, 5360), (5958, 83.42043059, 8630), (5948, 200.5758623, 8726)]"
5958,Junction,2,0.0,-123.0387593,49.23369497,0,0,0,0,0,"[(5909, 24.29747405, 5443), (5957, 83.42043059, 8630)]"
5959,Junction,3,0.3734642804542691,-123.0387636,49.241105,0,1,0,0,0,"[(5892, 80.52417763, 5459), (5984, 90.27303268, 5460), (5874, 245.4264499, 7826)]"
5960,Junction,3,0.0,-123.0387313,49.22621856,0,0,0,0,0,"[(6022, 159.535484, 5528), (5961, 81.6713694, 9299), (5955, 83.11999389, 9300)]"
5961,Junction,3,0.0,-123.0386937,49.2269528,0,0,0,0,0,"[(5865, 161.6842055, 5487), (6028, 159.322, 5699), (5960, 81.6713694, 9299)]"
5962,Junction,3,0.0,-123.0386882,49.23537863,0,0,0,0,0,"[(5896, 66.24186509, 5413), (5983, 75.01529265, 5414), (5972, 48.53637235, 8326)]"
5963,Junction,3,0.0,-123.0386489,49.22844604,0,0,0,0,0,"[(6047, 161.1380965, 5299), (5868, 158.9295349, 5368), (5964, 92.59591781, 9107)]"
5964,Junction,3,0.0,-123.038609,49.22927855,0,0,0,0,0,"[(5990, 86.68222568, 5366), (5949, 12.98203489, 5367), (5963, 92.59591781, 9107)]"
5965,Psudo,2,0.0,-123.0385108,49.22770414,0,0,0,0,0,"[(5867, 171.9897551, 5369), (6040, 148.53507, 5565)]"
5966,Junction,3,0.0,-123.0384529,49.23442619,0,0,0,0,1,"[(5887, 133.423431, 5409), (5983, 83.77127852, 8491), (5909, 78.8215314, 8581)]"
5967,Dead end,1,1.5088501749467902,-123.0384324,49.21876017,0,3,0,0,0,
5968,Junction,3,0.0,-123.0384441,49.23838271,0,0,0,0,0,"[(5897, 90.47889171, 5394), (5973, 11.92434036, 5395), (5982, 87.88716458, 8244)]"
5969,Junction,3,0.0,-123.0383623,49.21454587,0,0,0,0,0,"[(5971, 106.7974923, 10161), (5975, 103.6900021, 10232), (5882, 220.0853161, 10233)]"
5970,Junction,3,0.0,-123.0383406,49.20638888,0,0,0,0,0,"[(5791, 288.8697565, 5392), (6012, 125.2093089, 5585)]"
5971,Junction,3,0.0,-123.0383175,49.2155061,0,0,0,0,0,"[(5826, 231.513988, 5305), (6002, 110.7986899, 5307), (5969, 106.7974923, 10161)]"
5972,Psudo,2,0.0,-123.0383287,49.23574633,0,0,8,0,0,"[(5962, 48.53637235, 8326), (5977, 175.1546327, 8327)]"
5973,Junction,3,0.4948386596002069,-123.0383052,49.23832593,0,1,0,0,0,"[(5968, 11.92434036, 5395), (5995, 98.82787403, 5588), (5890, 210.4424777, 8271)]"
5974,Junction,3,0.0,-123.0382245,49.24167081,0,0,0,0,0,"[(5898, 90.70589655, 5411), (5994, 90.30666148, 5412), (5998, 161.4784, 7816)]"
5975,Junction,3,0.0,-123.0381092,49.21369246,0,0,0,0,0,"[(6000, 90.47393927, 5381), (5939, 54.7608566, 5382), (5969, 103.6900021, 10232)]"
5976,Junction,4,0.0,-123.0381065,49.24333561,0,0,0,0,0,"[(5895, 130.018014, 5489), (5998, 91.04171252, 5700), (5999, 161.3049263, 7606), (5935, 110.6946944, 7710)]"
5977,Junction,3,0.0,-123.0380731,49.23690833,0,0,0,0,0,"[(5972, 175.1546327, 8327), (5995, 125.6834776, 8330), (5896, 177.2826677, 8331)]"
5978,Junction,3,0.0,-123.038034,49.21875691,0,0,0,0,0,"[(5979, 154.2548222, 9914)]"
5979,Junction,3,0.0,-123.0380079,49.22014437,0,0,0,0,0,"[(5905, 75.54040008, 5574), (6003, 87.07228604, 5575), (5978, 154.2548222, 9914)]"
5980,Junction,3,4.989622723630281,-123.0378954,49.26189811,1,13,0,0,0,"[(5981, 218.7924206, 3886), (5916, 82.45775132, 5388), (6039, 101.5378117, 5389)]"
5981,Junction,2,0.0,-123.037888,49.25993003,0,0,0,0,0,"[(5980, 218.7924206, 3886), (5884, 167.0134164, 5406)]"
5982,Junction,3,0.0,-123.0378012,49.23905186,0,0,0,0,0,"[(6077, 170.8354354, 5517), (5996, 99.01511336, 7961), (5968, 87.88716458, 8244)]"
5983,Junction,4,0.0,-123.0377963,49.23504074,2,0,4,0,0,"[(5962, 75.01529265, 5414), (6001, 80.80175487, 5602), (6079, 292.1973053, 8328), (5966, 83.77127852, 8491)]"
5984,Junction,4,1.4347133060135393,-123.0377113,49.24067528,0,3,0,0,0,"[(5959, 90.27303268, 5460), (6015, 90.43195267, 5644), (5897, 244.7799954, 7828), (5994, 74.1138017, 7881)]"
5985,Dead end,1,0.4212181649637799,-123.0376627,49.24624941,0,0,0,0,2,
5986,Dead end,1,0.5158140695022048,-123.0376361,49.21875364,0,2,0,0,0,
5987,Junction,3,0.0,-123.0376138,49.2732491,0,0,0,0,0,"[(5988, 235.6482138, 434), (5943, 92.12433354, 5324), (6056, 91.53513809, 5325)]"
5988,Junction,3,0.0,-123.0375853,49.27536872,0,0,0,0,0,"[(5987, 235.6482138, 434), (6059, 91.72402375, 5431), (5946, 91.98418948, 5432)]"
5989,Junction,4,0.0,-123.0374212,49.23113314,0,0,0,0,0,"[(5948, 100.2217542, 5362), (6099, 212.1750249, 5558), (5992, 47.46081598, 8714), (5991, 99.80720441, 8773)]"
5990,Junction,3,0.0,-123.0374185,49.22927125,1,0,0,0,0,"[(5964, 86.68222568, 5366), (6051, 74.38174981, 5560), (5991, 107.1790524, 8850)]"
5991,Junction,3,0.0,-123.0374178,49.23023535,0,0,0,0,0,"[(6096, 210.6119885, 5559), (5989, 99.80720441, 8773), (5990, 107.1790524, 8850)]"
5992,Junction,3,0.4383939016258298,-123.0374144,49.23156004,1,2,0,0,0,"[(6073, 105.4220311, 5614), (5993, 163.4153537, 8713), (5989, 47.46081598, 8714)]"
5993,Junction,4,0.677640069134484,-123.0373953,49.23302994,3,2,4,0,0,"[(5957, 101.3670764, 5360), (6071, 117.9982943, 5633), (6076, 170.1420893, 8576), (5992, 163.4153537, 8713)]"
5994,Junction,3,0.2993803913123313,-123.037172,49.24124075,0,1,0,0,0,"[(5974, 90.30666148, 5412), (6004, 50.84359396, 7880), (5984, 74.1138017, 7881)]"
5995,Junction,3,0.0,-123.0371467,49.23786235,0,0,0,0,0,"[(5973, 98.82787403, 5588), (6046, 60.11117503, 5589), (5977, 125.6834776, 8330)]"
5996,Junction,3,0.0,-123.0370768,49.23980575,0,0,0,0,0,"[(6087, 170.8939144, 5527), (6015, 57.41385957, 7960), (5982, 99.01511336, 7961)]"
5997,Dead end,1,0.0,-123.0370251,49.2146654,0,0,0,0,0,
5998,Junction,4,0.0,-123.0370459,49.24290141,0,0,0,0,0,"[(5976, 91.04171252, 5700), (6072, 90.01359093, 5701), (6080, 217.1962058, 7563), (5974, 161.4784, 7816)]"
5999,Junction,3,0.0,-123.03693,49.24456526,0,0,0,0,0,"[(5899, 157.9907024, 5356), (6017, 21.98499609, 5553), (5976, 161.3049263, 7606)]"
6000,Junction,3,0.0,-123.0368803,49.21357316,0,0,0,0,0,"[(5975, 90.47393927, 5381), (6078, 91.71317256, 5577)]"
6001,Junction,3,1.391200748279274,-123.0368656,49.23464498,0,5,7,0,0,"[(5983, 80.80175487, 5602), (6076, 91.65278402, 5603), (6093, 294.4410989, 8377)]"
6002,Junction,3,0.0,-123.0368094,49.21561102,2,0,0,0,0,"[(6090, 173.2646862, 5306), (5971, 110.7986899, 5307)]"
6003,Junction,3,0.7856781408072188,-123.0368123,49.22013456,0,1,0,0,0,"[(5979, 87.07228604, 5575), (6081, 106.600125, 5799), (6005, 123.1199704, 9630)]"
6004,Junction,3,0.0,-123.036802,49.24162866,0,0,0,0,0,"[(6127, 260.2000379, 5505), (6072, 110.250858, 7817), (5994, 50.84359396, 7880)]"
6005,Junction,3,0.0,-123.036763,49.22124158,0,0,0,0,0,"[(5919, 162.1871961, 5573), (6006, 87.13739049, 9524), (6003, 123.1199704, 9630)]"
6006,Junction,3,0.0,-123.0367286,49.22202508,0,0,0,0,0,"[(5926, 161.9056107, 5571), (6008, 37.58759778, 9523), (6005, 87.13739049, 9524)]"
6007,Junction,2,0.0,-123.0367023,49.20489198,0,0,0,0,0,"[(6091, 161.2161341, 5848), (6009, 52.88164215, 10749)]"
6008,Junction,3,0.0,-123.0367135,49.22236305,0,0,0,0,0,"[(6082, 106.7314292, 5572), (6010, 53.14039392, 9522), (6006, 37.58759778, 9523)]"
6009,Junction,3,0.3927110283578048,-123.0366903,49.20536761,0,1,0,0,0,"[(5789, 417.2247547, 5304), (6011, 51.54517479, 10748), (6007, 52.88164215, 10749)]"
6010,Junction,3,0.0,-123.0366922,49.22284086,0,0,0,0,0,"[(5931, 161.3636519, 5570), (6014, 91.54894154, 9461), (6008, 53.14039392, 9522)]"
6011,Junction,3,0.0,-123.0366789,49.20583121,0,0,0,0,0,"[(6141, 223.9842486, 5810), (6012, 33.29920955, 10747), (6009, 51.54517479, 10748)]"
6012,Junction,4,0.3697296376497264,-123.036671,49.2061307,0,1,0,0,0,"[(5970, 125.2093089, 5585), (6152, 231.4892228, 5809), (6013, 88.16701329, 10715), (6011, 33.29920955, 10747)]"
6013,Junction,3,0.5794169145333045,-123.0366493,49.20692366,2,2,0,0,0,"[(5922, 197.1323886, 5613), (6156, 229.4319547, 5716), (6012, 88.16701329, 10715)]"
6014,Junction,3,0.0,-123.0366556,49.22366402,0,0,0,0,0,"[(5938, 160.9364525, 5569), (6018, 115.61892, 9407), (6010, 91.54894154, 9461)]"
6015,Junction,3,0.0,-123.0366584,49.24024353,0,0,0,0,0,"[(5984, 90.43195267, 5644), (6092, 171.1380766, 5645), (5996, 57.41385957, 7960)]"
6016,Dead end,1,0.6491026283684022,-123.0366248,49.21518578,0,1,0,0,0,
6017,Junction,3,0.0,-123.036628,49.24456478,0,0,0,0,0,"[(5999, 21.98499609, 5553), (6080, 84.29574736, 5555), (6019, 90.15894439, 7545)]"
6018,Junction,4,0.0,-123.0366102,49.22470361,2,0,0,0,0,"[(5947, 160.1530344, 5567), (6084, 104.9934046, 5568), (6021, 82.89328769, 9329), (6014, 115.61892, 9407)]"
6019,Junction,4,0.348093114492442,-123.036623,49.24537577,0,1,0,0,0,"[(5900, 179.9959166, 5354), (6115, 203.9465041, 5552), (6020, 99.08671217, 7442), (6017, 90.15894439, 7545)]"
6020,Junction,4,1.1230575210816898,-123.0366186,49.24626707,0,3,0,0,0,"[(6116, 204.2441197, 5551), (6023, 94.2589506, 7342), (6019, 99.08671217, 7442)]"
6021,Junction,3,0.0,-123.0365753,49.22544891,0,0,0,0,0,"[(5955, 159.8116499, 5566), (6022, 82.82293834, 9283), (6018, 82.89328769, 9329)]"
6022,Junction,3,0.0,-123.0365405,49.22619358,0,0,0,0,0,"[(5960, 159.535484, 5528), (6025, 24.90256939, 9282), (6021, 82.82293834, 9283)]"
6023,Junction,3,0.0,-123.0365485,49.24710421,0,0,0,0,0,"[(6117, 199.7593184, 5550), (6024, 84.98378108, 7253), (6020, 94.2589506, 7342)]"
6024,Junction,3,0.0,-123.0365477,49.24786862,0,0,0,0,0,"[(6118, 200.1854525, 5549), (6026, 98.63727675, 7146), (6023, 84.98378108, 7253)]"
6025,Junction,3,0.0,-123.0365303,49.22641748,0,0,0,0,0,"[(6085, 105.1000009, 5564), (6028, 59.62118363, 9219), (6022, 24.90256939, 9282)]"
6026,Junction,4,0.0,-123.0365454,49.24875589,0,0,0,0,0,"[(5904, 184.6076208, 5352), (6119, 200.2827842, 5548), (6027, 99.59998549, 6832), (6024, 98.63727675, 7146)]"
6027,Junction,4,0.0,-123.0365338,49.24965178,0,0,0,0,0,"[(5906, 184.3320622, 5351), (6121, 199.7449503, 5547), (6030, 104.7396801, 6722), (6026, 99.59998549, 6832)]"
6028,Junction,3,0.0,-123.0365055,49.22695354,0,0,0,0,0,"[(5961, 159.322, 5699), (6040, 82.44300476, 9218), (6025, 59.62118363, 9219)]"
6029,Junction,4,0.0,-123.0365232,49.25148057,0,0,0,0,0,"[(5908, 183.3085799, 5349), (6120, 198.8415059, 5545), (6031, 93.16117318, 6512), (6030, 98.57233374, 6602)]"
6030,Junction,4,0.7936142836436554,-123.0365209,49.2505939,1,1,0,0,0,"[(5907, 184.1268543, 5350), (6122, 198.7960479, 5546), (6029, 98.57233374, 6602), (6027, 104.7396801, 6722)]"
6031,Junction,4,0.4705866415856499,-123.0365214,49.25231858,0,1,0,0,0,"[(5910, 183.3375574, 5348), (6123, 199.0944103, 5544), (6032, 93.19814818, 6305), (6029, 93.16117318, 6512)]"
6032,Junction,4,0.0,-123.0365198,49.25315692,0,0,0,0,0,"[(5911, 183.3775873, 5346), (6124, 199.0847773, 5542), (6033, 93.16031066, 6089), (6031, 93.19814818, 6305)]"
6033,Junction,4,0.0,-123.0365178,49.25399491,0,0,0,0,0,"[(5912, 183.3474871, 5345), (6125, 198.9754363, 5541), (6034, 82.08330675, 5909), (6032, 93.16031066, 6089)]"
6034,Junction,4,0.0,-123.0365154,49.25473327,0,0,0,0,0,"[(5913, 183.8969141, 5344), (6126, 199.1000321, 5540), (6035, 94.05436541, 5706), (6033, 82.08330675, 5909)]"
6035,Junction,4,0.0,-123.0365091,49.25557929,0,0,0,0,0,"[(5914, 183.4522558, 5343), (6036, 90.053205, 5491), (6128, 199.0625268, 5539), (6034, 94.05436541, 5706)]"
6036,Junction,4,0.5582661385478637,-123.0365036,49.25638933,0,1,0,0,0,"[(6037, 89.19119633, 5294), (5915, 183.5683128, 5342), (6035, 90.053205, 5491), (6129, 199.3412995, 5538)]"
6037,Junction,3,0.6865489936888348,-123.0364979,49.25719162,0,2,0,0,0,"[(6038, 6.561959312, 5293), (6036, 89.19119633, 5294), (5918, 183.6835518, 5341)]"
6038,Junction,3,0.2064075371174136,-123.0364976,49.25725065,0,0,0,0,0,"[(6041, 98.65534944, 4906), (6037, 6.561959312, 5293), (6130, 198.996116, 5537)]"
6039,Junction,3,0.0,-123.0364998,49.26189491,1,0,0,0,0,"[(6042, 113.9531872, 3871), (5980, 101.5378117, 5389), (6134, 200.648217, 5583)]"
6040,Junction,3,0.6894490858690777,-123.0364708,49.22769479,0,1,0,0,0,"[(5965, 148.53507, 5565), (6047, 82.48678602, 9167), (6028, 82.44300476, 9218)]"
6041,Junction,3,173.14529004826298,-123.0364911,49.25813806,0,394,0,0,0,"[(6038, 98.65534944, 4906), (5920, 183.7558872, 5401), (6131, 198.9780205, 5595)]"
6042,Junction,4,0.0,-123.0364889,49.26291992,0,0,0,0,0,"[(6043, 100.6540844, 3665), (6039, 113.9531872, 3871), (5921, 183.9933906, 5387), (6135, 200.0144253, 5582)]"
6043,Junction,4,0.0,-123.0364807,49.2638253,0,0,0,0,0,"[(6044, 100.5393825, 3465), (6042, 100.6540844, 3665), (5923, 183.9980303, 5386), (6136, 199.5227393, 5580)]"
6044,Junction,4,0.0,-123.0364719,49.26472966,0,0,0,0,0,"[(6045, 105.3054739, 3239), (6043, 100.5393825, 3465), (5924, 183.9360774, 5385), (6138, 199.3823011, 5579)]"
6045,Junction,4,0.0,-123.0364694,49.26567689,0,0,0,0,0,"[(6048, 106.9380055, 3019), (6044, 105.3054739, 3239), (5925, 183.8588904, 5378), (6137, 199.1168224, 5576)]"
6046,Junction,3,0.296386587399208,-123.0364431,49.23757936,0,1,0,0,0,"[(5995, 60.11117503, 5589), (6079, 70.86700777, 5813), (6077, 87.85685338, 8306)]"
6047,Junction,4,0.0,-123.0364357,49.22843642,0,0,0,0,0,"[(5963, 161.1380965, 5299), (6088, 105.1447348, 5563), (6051, 92.59861674, 9092), (6040, 82.48678602, 9167)]"
6048,Junction,3,0.0,-123.0364545,49.26663877,0,0,0,0,0,"[(6049, 101.476932, 2551), (6045, 106.9380055, 3019), (5927, 184.0321911, 5372)]"
6049,Junction,4,0.0,-123.0364415,49.26755153,0,0,0,0,0,"[(6050, 101.5951259, 2354), (6048, 101.476932, 2551), (5929, 183.8262228, 5358), (6142, 198.8156578, 5557)]"
6050,Junction,4,0.0,-123.0364273,49.26846535,0,0,0,0,0,"[(6052, 111.0076356, 2141), (6049, 101.5951259, 2354), (5930, 183.9391458, 5357), (6143, 198.9351556, 5556)]"
6051,Junction,3,0.0,-123.0363969,49.22926898,1,0,0,0,0,"[(5990, 74.38174981, 5560), (6101, 136.5111069, 5562), (6047, 92.59861674, 9092)]"
6052,Junction,4,0.0,-123.0364145,49.26946385,0,0,0,0,0,"[(6053, 104.9498033, 1919), (6050, 111.0076356, 2141), (5933, 183.8471248, 5347), (6144, 199.1253391, 5543)]"
6053,Junction,4,0.0,-123.0364002,49.27040784,0,0,0,0,0,"[(6054, 103.5027858, 1715), (6052, 104.9498033, 1919), (5936, 183.8637842, 5404), (6146, 199.0996677, 5597)]"
6054,Junction,4,0.0,-123.0363848,49.27133881,0,0,0,0,0,"[(6055, 103.56849, 1510), (6053, 103.5027858, 1715), (5937, 183.7884824, 5402), (6148, 198.7717379, 5596)]"
6055,Junction,4,0.0,-123.0363708,49.27227039,0,0,0,0,0,"[(6056, 108.6955053, 1289), (6054, 103.56849, 1510), (5940, 183.6944665, 5415), (6149, 198.6963842, 5604)]"
6056,Junction,4,0.0,-123.0363555,49.27324807,0,0,0,0,0,"[(6057, 98.07411487, 1044), (6055, 108.6955053, 1289), (5987, 91.53513809, 5325), (6151, 198.3555355, 5525)]"
6057,Junction,3,0.0,-123.0363424,49.27413022,0,0,0,0,0,"[(6058, 91.75720241, 851), (6056, 98.07411487, 1044), (6153, 198.2953875, 5702)]"
6058,Junction,3,0.0,-123.0363308,49.27495556,0,0,0,0,0,"[(6059, 45.93265653, 636), (6057, 91.75720241, 851), (6154, 198.2364094, 5617)]"
6059,Junction,3,0.0,-123.0363243,49.27536871,0,0,0,0,0,"[(6060, 47.08390173, 635), (6058, 45.93265653, 636), (5988, 91.72402375, 5431)]"
6060,Junction,3,0.4088201744225492,-123.0363189,49.27579223,0,1,0,0,0,"[(6059, 47.08390173, 635), (6155, 198.3762314, 5623), (6061, 67.99074954, 10970)]"
6061,Junction,3,0.2084924617347612,-123.0363097,49.27640379,0,1,0,0,0,"[(5944, 186.122422, 5461), (6062, 23.75370041, 10969), (6060, 67.99074954, 10970)]"
6062,Junction,3,0.0,-123.0363072,49.27661745,0,0,0,0,0,"[(6158, 198.376112, 5646), (6063, 91.31516266, 10563), (6061, 23.75370041, 10969)]"
6063,Junction,3,0.0,-123.0362958,49.27743881,0,0,0,0,0,"[(5950, 183.600827, 5309), (6064, 7.499124069, 5514), (6062, 91.31516266, 10563)]"
6064,Junction,3,0.7249803359578534,-123.0361927,49.27743867,0,1,0,0,0,"[(6063, 7.499124069, 5514), (6159, 190.9161483, 5515), (6065, 90.50314321, 9904)]"
6065,Junction,4,0.7575512468504353,-123.0361911,49.27825276,0,2,0,0,0,"[(5951, 191.0495442, 5390), (6160, 190.8882218, 5584), (6066, 90.51216701, 9071), (6064, 90.50314321, 9904)]"
6066,Junction,4,0.6298236312032323,-123.0361893,49.27906694,0,1,0,0,0,"[(5953, 191.0359998, 5457), (6161, 190.8888681, 5643), (6067, 125.6642818, 8193), (6065, 90.51216701, 9071)]"
6067,Junction,4,0.0,-123.0361872,49.28019731,0,0,0,0,0,"[(5954, 191.0133061, 5393), (6162, 190.7304148, 5586), (6068, 103.0607809, 7054), (6066, 125.6642818, 8193)]"
6068,Junction,3,0.0,-123.0361852,49.28112436,2,0,0,0,0,"[(5956, 190.9192807, 5391), (6163, 190.8990933, 5501), (6067, 103.0607809, 7054)]"
6069,Junction,2,0.0,-123.0361745,49.28792449,0,0,0,0,0,"[(5873, 341.0218966, 5424)]"
6070,Psudo,2,0.0,-123.0361732,49.28878566,0,0,0,0,0,"[(5888, 303.3892065, 5426)]"
6071,Junction,3,0.0,-123.0360191,49.23246914,0,1,0,0,0,"[(5993, 117.9982943, 5633), (6074, 5.457704749, 5634), (6089, 154.1774683, 8621)]"
6072,Junction,4,0.355160814705073,-123.0359996,49.24246981,2,1,0,0,0,"[(5998, 90.01359093, 5701), (6169, 259.9626192, 5906), (6103, 220.9850005, 7628), (6004, 110.250858, 7817)]"
6073,Junction,3,0.0,-123.0359664,49.23155234,0,0,0,0,0,"[(5992, 105.4220311, 5614), (6100, 104.9744591, 5615), (6074, 99.05144289, 8712)]"
6074,Junction,3,0.2170448966728075,-123.0359554,49.23244328,0,0,0,0,0,"[(6086, 75.29906264, 5631), (6071, 5.457704749, 5634), (6073, 99.05144289, 8712)]"
6075,Dead end,1,0.0,-123.0359653,49.28869323,0,0,0,0,0,
6076,Junction,4,2.042968830304946,-123.0358612,49.23414789,5,5,14,0,0,"[(6001, 91.65278402, 5603), (6089, 92.00602543, 5827), (6083, 86.60976771, 8484), (5993, 170.1420893, 8576)]"
6077,Junction,4,0.2214517872388609,-123.0358006,49.23824839,0,1,0,0,0,"[(5982, 170.8354354, 5517), (6087, 99.19634547, 8305), (6046, 87.85685338, 8306)]"
6078,Junction,3,0.0,-123.0356282,49.21350012,0,0,0,0,0,"[(6000, 91.71317256, 5577), (6102, 86.08992108, 5578), (6102, 444.2172072, 10240)]"
6079,Junction,3,0.0,-123.035613,49.23724631,0,0,0,0,0,"[(6046, 70.86700777, 5813), (6093, 82.09691528, 5815), (5983, 292.1973053, 8328)]"
6080,Junction,3,0.0,-123.0354698,49.2445604,0,0,0,0,0,"[(6112, 109.5229559, 5554), (6017, 84.29574736, 5555), (5998, 217.1962058, 7563)]"
6081,Junction,3,3.5805610040063605,-123.0353485,49.22012128,0,10,0,0,2,"[(6003, 106.600125, 5799), (6114, 112.2664009, 5801), (6082, 248.40471, 9513)]"
6082,Junction,4,0.5659848610342427,-123.0352478,49.22235477,0,2,0,0,0,"[(6008, 106.7314292, 5572), (6132, 110.7360368, 5797), (6084, 259.5055599, 9395), (6081, 248.40471, 9513)]"
6083,Junction,3,0.873689602018004,-123.0352195,49.23480392,1,2,0,0,0,"[(6213, 312.452321, 5767), (6094, 83.1448962, 8483), (6076, 86.60976771, 8484)]"
6084,Junction,4,0.0,-123.0351685,49.22468842,0,0,0,0,0,"[(6018, 104.9934046, 5568), (6133, 105.040273, 5794), (6085, 191.7129495, 9253), (6082, 259.5055599, 9395)]"
6085,Junction,4,0.0,-123.0350868,49.2264121,0,0,0,0,0,"[(6025, 105.1000009, 5564), (6145, 105.0661752, 5792), (6088, 224.5962995, 9128), (6084, 191.7129495, 9253)]"
6086,Junction,3,0.0,-123.035076,49.23208673,0,0,0,0,0,"[(6074, 75.29906264, 5631), (6095, 46.54999921, 5632), (6110, 143.5816639, 8601)]"
6087,Junction,4,0.0,-123.0350743,49.23900338,0,0,0,0,0,"[(5996, 170.8939144, 5527), (6092, 55.48149603, 8304), (6077, 99.19634547, 8305)]"
6088,Junction,3,0.0,-123.0349916,49.22843144,0,0,0,0,0,"[(6105, 55.00907561, 5500), (6047, 105.1447348, 5563), (6085, 224.5962995, 9128)]"
6089,Junction,3,6.226476061326127,-123.0348703,49.2336342,0,13,19,0,0,"[(6076, 92.00602543, 5827), (6110, 79.87936235, 5830), (6071, 154.1774683, 8621)]"
6090,Junction,4,0.0,-123.0348185,49.21642442,2,0,0,0,0,"[(6002, 173.2646862, 5306), (5838, 513.6050062, 5308), (6198, 261.7760537, 6044), (6139, 121.4995509, 10206)]"
6091,Junction,3,0.0,-123.0346772,49.20441968,0,0,0,0,0,"[(6007, 161.2161341, 5848), (6113, 82.53423147, 6028), (6141, 134.3570483, 10743)]"
6092,Junction,4,0.0,-123.034667,49.23942521,0,0,0,0,0,"[(6015, 171.1380766, 5645), (6209, 244.0685144, 5883), (6127, 125.6552173, 8237), (6087, 55.48149603, 8304)]"
6093,Junction,3,0.0,-123.0346521,49.23685969,0,0,0,0,0,"[(6150, 89.01526386, 5814), (6079, 82.09691528, 5815), (6001, 294.4410989, 8377)]"
6094,Junction,3,1.1168811879922391,-123.0346003,49.23543235,1,2,0,0,0,"[(6242, 312.4894773, 5712), (6104, 47.45447938, 8420), (6083, 83.1448962, 8483)]"
6095,Junction,3,0.0,-123.0345305,49.23186827,0,0,0,0,0,"[(6086, 46.54999921, 5632), (6107, 30.535874, 5869), (6100, 35.86542427, 8719)]"
6096,Junction,3,0.0,-123.034525,49.23022461,0,0,0,0,0,"[(5991, 210.6119885, 5559), (6098, 69.70201454, 8776), (6097, 20.53802814, 8852)]"
6097,Junction,3,0.0,-123.0345244,49.23003987,0,0,0,0,0,"[(6191, 167.5649002, 5788), (6096, 20.53802814, 8852), (6101, 86.55611485, 8853)]"
6098,Junction,3,0.0,-123.0345248,49.2308516,0,0,0,0,0,"[(6099, 24.65700519, 8775), (6096, 69.70201454, 8776)]"
6099,Junction,3,0.0,-123.0345247,49.23107339,0,0,0,0,0,"[(5989, 212.1750249, 5558), (6100, 52.50301167, 8720), (6098, 24.65700519, 8775)]"
6100,Junction,3,0.0,-123.0345246,49.23154567,0,0,0,0,0,"[(6073, 104.9744591, 5615), (6095, 35.86542427, 8719), (6099, 52.50301167, 8720)]"
6101,Junction,3,0.0,-123.0345219,49.22926127,0,0,0,0,0,"[(6106, 23.77001422, 5561), (6051, 136.5111069, 5562), (6097, 86.55611485, 8853)]"
6102,Junction,3,0.0,-123.0344543,49.21355159,0,0,0,0,0,"[(6078, 86.08992108, 5578), (6166, 89.26083525, 5803), (6078, 444.2172072, 10240)]"
6103,Junction,3,0.0,-123.0343873,49.24415417,1,0,0,0,0,"[(6216, 259.4325065, 5858), (6112, 53.85288127, 7627), (6072, 220.9850005, 7628)]"
6104,Junction,3,0.0,-123.0342472,49.23579117,0,0,0,0,0,"[(6269, 312.3166776, 5710), (6150, 86.04775598, 8419), (6094, 47.45447938, 8420)]"
6105,Junction,3,0.0,-123.0342361,49.22842857,0,0,0,0,0,"[(6088, 55.00907561, 5500), (6157, 50.10482771, 5790), (6106, 92.60363208, 9100)]"
6106,Junction,3,0.0,-123.0341954,49.22926114,0,0,0,0,0,"[(6101, 23.77001422, 5561), (6197, 151.110307, 5789), (6105, 92.60363208, 9100)]"
