stop_code,stop_id,stop_name,zone_id,latitude,longitude,junction_id,junction_dst
51700,1714,Southbound Rupert St @ Parker St,BUS ZN,49.275459,-123.033703,6155,37.716680556452665
50914,922,Westbound E Broadway @ Woodland Dr,BUS ZN,49.262447,-123.074067,4393,34.69417143212663
52988,3019,Southbound N Boundary Rd @ Eton St,BUS ZN,49.287261,-123.02361,6557,49.85928360063641
50201,201,Eastbound W 41 Ave @ Osler St,BUS ZN,49.233911,-123.129836,2063,39.906199545723666
50200,200,Eastbound W 41 Ave @ Selkirk St,BUS ZN,49.23404,-123.132898,1970,28.62206687620211
56125,202,Northbound Granville St @ W 41 Ave,BUS ZN,49.234888,-123.139463,1672,54.28390522121295
50204,205,Northbound Granville St @ W 36 Ave,BUS ZN,49.239279,-123.13931,1678,32.09401926378694
50203,204,Northbound Granville St @ W 38 Ave,BUS ZN,49.237418,-123.139374,1675,34.628061858909284
50206,207,Northbound Granville St @ Minto Cres,BUS ZN,49.243144,-123.139178,1686,38.27864874108532
50205,206,Northbound Granville St @ W 34 Ave,BUS ZN,49.241186,-123.13924,1682,33.32933181430664
50208,209,Northbound Granville St @ Nanton Ave,BUS ZN,49.24769,-123.139023,1695,32.397651926070374
50207,208,Northbound Granville St @ N Connaught Dr,BUS ZN,49.245722,-123.139081,1692,33.510130498694906
61809,12040,Eastbound Cornwall Ave @ Trafalgar St,BUS ZN,49.272658,-123.163937,906,30.738681129391267
61826,12048,Southbound Clarendon St @ E 33 Ave,BUS ZN,49.239443,-123.055538,5265,35.614204870396684
50828,835,Northbound Fraser St @ E 47 Ave,BUS ZN,49.227632,-123.090596,3663,30.24710150169
50831,838,Northbound Fraser St @ E 41 Ave,BUS ZN,49.233627,-123.090406,3668,82.99880007037805
59420,10070,Eastbound Davie St @ Broughton St,BUS ZN,49.283478,-123.136106,1822,26.69078204395575
50912,920,Westbound E Broadway @ Semlin Dr,BUS ZN,49.262384,-123.064374,4829,33.58945391680767
50915,923,Westbound E Broadway @ McLean Dr,BUS ZN,49.262487,-123.07607,4310,40.25307922853834
50916,924,Westbound E Broadway @ Clark Dr,BUS ZN,49.262499,-123.078554,4212,78.76252123731112
50917,925,Westbound E Broadway @ Glen Dr,BUS ZN,49.262497,-123.080761,4041,44.0307852599393
50918,926,Westbound E Broadway @ Windsor St,BUS ZN,49.262532,-123.083724,3942,34.04882245731867
50778,785,Southbound Fraser St @ E 16 Ave,BUS ZN,49.25611,-123.090058,3695,37.98825029385577
50780,787,Southbound Fraser St @ E 21 Ave,BUS ZN,49.25162,-123.090186,3690,34.07023791177456
50773,780,Eastbound E Broadway @ Prince Edward St,BUS ZN,49.262454,-123.095524,3462,37.97026372747764
50774,781,Eastbound E Broadway @ St. George St,BUS ZN,49.262402,-123.092514,3584,35.086185048469886
50781,788,Southbound Fraser St @ E 23 Ave,BUS ZN,49.249808,-123.090246,3688,34.30330014237016
50782,789,Southbound Fraser St @ E King Edward Ave,BUS ZN,49.248306,-123.090273,3685,38.02378929840637
51360,1371,Westbound Venables St @ Vernon Dr,BUS ZN,49.276868,-123.079737,4107,18.84244709786338
51361,1372,Westbound Venables St @ Raymur Ave,BUS ZN,49.276876,-123.083149,3979,41.273658725761265
51363,1374,Westbound Prior St @ Heatley Ave,BUS ZN,49.276651,-123.09021,3698,36.890409038616454
50777,784,Southbound Fraser St @ E 13 Ave,BUS ZN,49.258479,-123.089284,3727,37.34070812308969
60577,12823,Westbound W Georgia St @ Richards St,BUS ZN,49.281177,-123.115895,2650,18.604778128445933
50779,786,Southbound Fraser St @ E 19 Ave,BUS ZN,49.25348,-123.090123,3692,28.989374254324805
50775,782,Southbound Fraser St @ E Broadway,BUS ZN,49.262021,-123.089232,3732,50.58223893022294
50776,783,Southbound Fraser St @ E 11 Ave,BUS ZN,49.26032,-123.089275,3730,34.423217965622584
51097,1106,Southbound Arbutus St @ W 19 Ave,BUS ZN,49.255057,-123.153065,1191,27.44345377560416
51098,1107,Southbound Arbutus St @ W 21 Ave,BUS ZN,49.253174,-123.153131,1186,35.43888250987816
51095,1104,Southbound Arbutus St @ W 14 Ave,BUS ZN,49.258823,-123.153203,1182,35.93453002667612
51096,1105,Southbound Arbutus St @ W 16 Ave,BUS ZN,49.256894,-123.153045,1178,43.284563282994235
51094,1103,Southbound Arbutus St @ W 12 Ave,BUS ZN,49.260673,-123.153185,1188,38.08029729462668
51099,1108,Southbound Arbutus St @ W King Edward Ave,BUS ZN,49.251137,-123.153214,1180,45.93958815135437
50679,686,Southbound Nanaimo St @ E 3rd Ave,BUS ZN,49.267411,-123.056736,5200,21.792806808756595
51822,1836,Southbound Elliott St @ E 47 Ave,BUS ZN,49.227337,-123.054776,5295,27.45204556277786
52117,2137,Northbound Granville St @ W 71 Ave,BUS ZN,49.206713,-123.140464,1630,40.06043069942953
61254,11258,Olympic Village Station @ Bay 3,BUS ZN,49.265937,-123.116053,2649,12.226336253199827
61338,11252,Marine Drive Station @ Bay 2,BUS ZN,49.209383,-123.116116,2607,110.15352596649898
61337,11251,Marine Drive Station @ Bay 1,BUS ZN,49.209087,-123.116823,2607,118.6751592460743
59431,12789,Eastbound W Broadway @ Spruce St,BUS ZN,49.263296,-123.128317,2127,50.081148456325444
60495,12788,Southbound Arbutus St @ 4200 Block,BUS ZN,49.248095,-123.153504,1176,55.4204957466927
60547,12787,Southbound West Blvd @ W 46th Ave,BUS ZN,49.229631,-123.155866,1085,29.655839085833815
51139,9147,Eastbound Kingsway @ St. Catherines St,BUS ZN,49.254367,-123.085052,3855,43.92099283341007
50374,378,Eastbound W 41 Ave @ Collingwood St,BUS ZN,49.234687,-123.181639,444,27.981656974319097
50838,845,Northbound Fraser St @ E 28 Ave,BUS ZN,49.245869,-123.090107,3681,33.53543873171809
50368,372,Southbound Dunbar St @ W 29 Ave,BUS ZN,49.245928,-123.185332,392,27.969616713544596
50835,842,Northbound Fraser St @ E 33 Ave,BUS ZN,49.240627,-123.09022,3675,26.660034002983174
51717,1731,Southbound Rupert St @ E 28 Ave,BUS ZN,49.245072,-123.033981,6115,34.510296926092835
51721,1735,Southbound Joyce St @ Wellington Ave,BUS ZN,49.2398,-123.030473,6287,39.258760193286506
51722,1736,Joyce Station @ Unloading Only,BUS ZN,49.238592,-123.032425,6209,57.27187110458213
51582,1594,Westbound W King Edward Ave @ Pine Cres,BUS ZN,49.249695,-123.14792,1394,34.95599156900795
51584,1596,Westbound W King Edward Ave @ Arbutus St,BUS ZN,49.251741,-123.153726,1180,51.15591047958438
51581,1593,Westbound W King Edward Ave @ Marguerite St,BUS ZN,49.249651,-123.145097,1487,38.05716011189989
51580,1592,Westbound W King Edward Ave @ Granville St,BUS ZN,49.24956,-123.139586,1699,41.204904589435536
51586,1598,Westbound W King Edward Ave @ Valley Dr,BUS ZN,49.249723,-123.159848,1018,42.056499751499416
59128,11615,Westbound Canada Way @ Smith Ave,BUS ZN,49.254781,-123.021521,6514,171.28947024455744
50011,11,Eastbound Davie St @ Howe St,BUS ZN,49.27755,-123.126971,2213,30.16109555601739
50481,485,Northbound Cambie St @ W 12 Ave,BUS ZN,49.260758,-123.114831,2695,42.23708655296187
50479,483,Northbound Cambie St @ W 16 Ave,BUS ZN,49.257158,-123.114908,2690,30.725682081324635
50014,14,Eastbound Pacific Blvd @ Homer St,BUS ZN,49.272929,-123.125546,2266,29.654370620890493
60568,12807,Waterfront Station @ Bay 1,BUS ZN,49.286252,-123.113075,2764,36.653301883759845
50978,11441,Westbound W Hastings St @ Granville St,BUS ZN,49.285242,-123.113584,2725,20.456993202682018
51091,1100,Northbound Renfrew St @ E Georgia St,BUS ZN,49.278605,-123.043931,5741,39.354604727571136
51092,1101,Northbound Renfrew St @ E Pender St,BUS ZN,49.280484,-123.043939,5744,32.306663238901486
50895,902,Eastbound E Broadway @ Renfrew St,BUS ZN,49.261812,-123.043749,5720,40.435624210018084
50893,900,Eastbound E Broadway @ Slocan St,BUS ZN,49.261917,-123.049151,5506,31.46806307822846
50894,901,Eastbound E Broadway @ Kaslo St,BUS ZN,49.261906,-123.046541,5612,35.08824667302583
50899,906,Eastbound E Broadway @ Rupert St,BUS ZN,49.261781,-123.033192,6134,41.58268802370477
50900,907,Eastbound Lougheed Hwy @ Skeena St,BUS ZN,49.263759,-123.027828,6340,57.84372958979268
50897,904,Eastbound E Broadway @ Nootka St,BUS ZN,49.261793,-123.039755,5883,30.63624294123793
50898,905,Eastbound E Broadway @ Lillooet St,BUS ZN,49.261818,-123.037407,5980,36.5436573735982
58133,9551,Northbound Granville St @ W 64 Ave,BUS ZN,49.213461,-123.140233,1640,36.95637032575532
60348,12596,Eastbound W Georgia St @ Homer St,BUS ZN,49.280236,-123.114837,2689,46.32880802492273
51784,1798,Southbound Boundary Rd @ Burke St,BUS ZN,49.236626,-123.023676,6527,45.66339260333745
51682,1696,Northbound Rupert St @ Grandview Hwy,BUS ZN,49.258529,-123.033603,6131,44.17082868937913
51683,1697,Northbound Rupert St @ E Broadway,BUS ZN,49.262245,-123.033587,6134,41.50423594747608
51680,1694,Northbound Rupert St @ E 17 Ave,BUS ZN,49.255039,-123.033652,6126,36.00272943464943
51681,1695,Northbound Rupert St @ Worthington Dr,BUS ZN,49.25681,-123.033644,6129,44.968496669458254
51678,1692,Northbound Rupert St @ E 22 Ave,BUS ZN,49.250951,-123.033666,6122,40.638710317797546
51679,1693,Northbound Rupert St @ Seaforth Dr,BUS ZN,49.253435,-123.033663,6124,32.58820334445347
51676,1690,Northbound Rupert St @ E 27 Ave,BUS ZN,49.246536,-123.033689,6116,32.10390461369618
51677,1691,Northbound Rupert St @ E 25 Ave,BUS ZN,49.248137,-123.033674,6118,30.942819913277557
51684,1698,Northbound Rupert St @ E 7th Ave,BUS ZN,49.264088,-123.033609,6136,31.756157207816365
51685,1699,Northbound Rupert St @ E 5th Ave,BUS ZN,49.265981,-123.033605,6137,35.791337738554176
50025,25,Westbound Davie St @ Granville St,BUS ZN,49.277437,-123.126514,2260,40.386967567542996
50026,26,Westbound Davie St @ Howe St,BUS ZN,49.278073,-123.127493,2213,39.348941005078956
50022,22,Northbound Columbia St @ E Pender St,BUS ZN,49.280772,-123.102196,3145,38.64870924929449
61365,11274,Yaletown-Roundhouse Station @ Platform 2,ZN 1,49.274467,-123.122124,2404,7.112716557536395
61366,11275,Yaletown-Roundhouse Station @ Platform 1,ZN 1,49.274508,-123.122015,2404,9.715689134937763
61367,11276,Olympic Village Station @ Platform 2,ZN 1,49.266616,-123.115218,2680,25.12970670504411
61368,11277,Olympic Village Station @ Platform 1,ZN 1,49.266557,-123.115527,2680,22.529052178906895
61363,11272,Vancouver City Centre Station @ Platform 2,ZN 1,49.282462,-123.118283,2579,13.240522443776301
61364,11273,Vancouver City Centre Station @ Platform 1,ZN 1,49.282352,-123.118143,2579,15.44368476524665
61369,11278,Broadway-City Hall Station @ Platform 2,ZN 1,49.262684,-123.114856,2696,48.76004642715196
61370,11279,Broadway-City Hall Station @ Platform 1,ZN 1,49.262725,-123.114753,2696,54.31510972980191
52041,2058,Westbound W 49 Ave @ Granville St,BUS ZN,49.227032,-123.140335,1664,37.68625653660122
58706,9121,Westbound McGill St @ N Esmond Ave,BUS ZN,49.288414,-123.022039,6558,105.401443435291
60728,10655,Eastbound W Broadway @ Bayswater St,BUS ZN,49.264061,-123.170799,712,29.96155308103607
60726,10651,Eastbound W Broadway @ Blenheim St,BUS ZN,49.264155,-123.17742,562,30.8659344266228
60727,10652,Eastbound W Broadway St @ Balaclava St,BUS ZN,49.264095,-123.173572,650,29.295478489261907
50594,600,Westbound W 4th Ave @ NW Marine Dr,BUS ZN,49.268604,-123.200584,131,68.6308748991401
50182,182,Northbound Main St @ National Ave,BUS ZN,49.275321,-123.099748,3275,46.47052250352382
50180,180,Northbound Main St @ Industrial Ave,BUS ZN,49.270803,-123.100432,3247,18.355032337905843
50181,181,Main Street-Science World Station @ Bay 2,BUS ZN,49.273395,-123.099831,3271,70.65936374867245
50186,186,Westbound W Hastings St @ Carrall St,BUS ZN,49.281733,-123.105366,3056,80.73829469003009
50184,184,Northbound Main St @ E Georgia St,BUS ZN,49.278968,-123.099607,3285,40.542628198634894
53391,185,Westbound E Hastings St @ Main St,BUS ZN,49.281426,-123.099363,3294,22.328142458924894
50188,188,Westbound W Hastings St @ Hamilton St,BUS ZN,49.283085,-123.110279,2866,41.947682427865935
50189,189,Southbound Richards St @ W Hastings St,BUS ZN,49.283796,-123.11242,2795,46.62611317122838
50862,869,Southbound Granville St @ W 63 Ave,BUS ZN,49.213531,-123.140485,1640,44.72054095604223
50861,868,Southbound Granville St @ W 61 Ave,BUS ZN,49.215526,-123.140408,1647,40.853755827937846
50854,861,Southbound Granville St @ W 43 Ave,BUS ZN,49.232098,-123.139799,1669,42.83891751060015
52007,2024,Southbound Tyne St @ E 52 Ave,BUS ZN,49.221997,-123.032422,6186,10.840844824773672
52006,2023,Southbound Tyne St @ E 49 Ave,BUS ZN,49.224305,-123.032353,6193,40.82066216391646
52011,2028,Westbound E 49 Ave @ Kerr St,BUS ZN,49.224818,-123.041573,5862,40.37376133135962
52012,2029,Westbound E 49 Ave @ Killarney St,BUS ZN,49.224808,-123.045365,5670,23.830781682079895
51306,1317,Southbound Knight St @ E 43 Ave,BUS ZN,49.230318,-123.077253,4243,36.43439556861862
51305,1316,Southbound Knight St @ E 41 Ave,BUS ZN,49.232305,-123.077224,4252,47.39863653343837
51304,1315,Southbound Knight St @ E 39 Ave,BUS ZN,49.234472,-123.077104,4258,36.86653279756465
51303,1314,Southbound Knight St @ E 37 Ave,BUS ZN,49.236514,-123.07705,4260,39.140068601029895
51302,1313,Southbound Knight St @ E 35 Ave,BUS ZN,49.238186,-123.076911,4263,41.459748980228476
51301,1312,Southbound Knight St @ E 33 Ave,BUS ZN,49.23988,-123.07656,4265,38.05117448760189
51300,1311,Southbound Knight St @ E 31 Ave,BUS ZN,49.242149,-123.076486,4268,41.042465693929685
51299,1310,Southbound Knight St @ E 29 Ave,BUS ZN,49.244204,-123.076425,4271,41.51525805279733
51308,1319,Southbound Knight St @ E 47 Ave,BUS ZN,49.227344,-123.077362,4230,36.87792441709984
51307,1318,Southbound Knight St @ E 45 Ave,BUS ZN,49.228692,-123.077321,4234,36.85154989114548
50220,11429,Northbound Granville St @ Davie St,BUS ZN,49.277584,-123.125372,2260,76.45906942441728
61453,11422,Westbound W Broadway @ Arbutus St,BUS ZN,49.263936,-123.154352,1122,67.99702619344059
50535,11427,Southbound Granville St @ Davie St,BUS ZN,49.276786,-123.126905,2260,65.84297858211927
58593,11426,Northbound Granville St @ Drake St,BUS ZN,49.276487,-123.127092,2178,66.47932290048772
50956,965,Westbound E Hastings St @ Skeena St,BUS ZN,49.281215,-123.028984,6356,50.3449586125396
50957,966,Westbound E Hastings St @ Cassiar St,BUS ZN,49.281267,-123.032823,6163,56.42345742544459
50958,967,Westbound E Hastings St @ Windermere St,BUS ZN,49.281219,-123.036936,6068,55.46880872346885
50952,960,Eastbound E Hastings St @ Lillooet St,BUS ZN,49.281041,-123.038301,5956,38.1458935199433
50953,961,Eastbound E Hastings St @ Windermere St,BUS ZN,49.281027,-123.035464,6068,53.42280737338833
50954,962,Eastbound E Hastings St @ Cassiar St,BUS ZN,49.281014,-123.029969,6261,62.86686619922804
50955,963,Kootenay Loop @ Bay 5,BUS ZN,49.281385,-123.026363,6457,57.876576833536525
50959,968,Westbound E Hastings St @ Renfrew St,BUS ZN,49.281229,-123.044631,5745,43.15433847947365
50960,969,Westbound E Hastings St @ Kaslo St,BUS ZN,49.281226,-123.047423,5637,54.29882187889564
50655,662,Northbound Victoria Dr @ E 36 Ave,BUS ZN,49.237698,-123.065288,4784,22.444421395104055
51232,1241,Northbound Commercial Dr @ E Georgia St,BUS ZN,49.278704,-123.070346,4522,27.195149798432702
50634,640,Eastbound Davie St @ Cardero St,BUS ZN,49.285009,-123.13847,1718,26.058898279894915
50637,643,Eastbound Davie St @ Bute St,BUS ZN,49.28144,-123.132973,1946,46.1769898220822
51522,1534,Eastbound E King Edward Ave @ St. Catherines St,BUS ZN,49.248521,-123.085285,3849,32.70925986203018
51520,1532,Eastbound E King Edward Ave @ St. George St,BUS ZN,49.248609,-123.093688,3543,26.975172865768105
59924,10466,Southbound Quebec St @ Keefer St,BUS ZN,49.279008,-123.102218,3154,28.926041289729742
59918,10467,Eastbound Pacific Blvd @ Marinaside Cres,BUS ZN,49.274212,-123.114446,2694,40.54295463336605
59916,10465,Eastbound Pacific Blvd @ Boathouse Mews,BUS ZN,49.27421,-123.117633,2582,37.10322395551631
50642,648,Eastbound E 41 Ave @ Sophia St,BUS ZN,49.232934,-123.098854,3340,22.013861346062402
50016,10468,Yaletown-Roundhouse Station @ Bay 4,BUS ZN,49.274036,-123.120842,2443,37.80068804385029
51952,1969,Eastbound W 49 Ave @ Balsam St,BUS ZN,49.227171,-123.160812,972,32.751740266097606
51606,1618,Southbound Rupert St @ E 43 Ave,BUS ZN,49.230767,-123.043216,5768,38.65289874295583
51607,1619,Southbound Rupert St @ E 45 Ave,BUS ZN,49.228961,-123.043214,5766,37.2864794859243
50635,641,Eastbound Davie St @ Nicola St,BUS ZN,49.284219,-123.13726,1771,29.781320999301553
58402,8913,Southbound Commercial Dr @ N Grandview Hwy,BUS ZN,49.263232,-123.069903,4562,36.45696468474116
58491,8916,Northbound Commercial Dr @ N Grandview Hwy,BUS ZN,49.26342,-123.069582,4563,34.02706934328141
51946,1963,Eastbound SW Marine Dr @ Blenheim St,BUS ZN,49.23008,-123.179685,491,46.64410062577413
51665,1678,Northbound Kerr St @ E 51 Ave,BUS ZN,49.223331,-123.041021,5859,19.092821395929175
51666,1679,Northbound Kerr St @ E 49 Ave,BUS ZN,49.22509,-123.040907,5862,40.35120518893921
51662,1674,Westbound Rosemont Dr @ Kerr St,BUS ZN,49.215575,-123.041111,5826,28.677126506337363
51663,1675,Northbound Kerr St @ E 58 Ave,BUS ZN,49.217555,-123.041311,5838,40.959386482769474
58284,1676,Northbound Kerr St @ E 54 Ave,BUS ZN,49.219585,-123.041215,5850,48.112715053974945
51658,1670,Northbound Champlain Cres @ Langford Ave,BUS ZN,49.214103,-123.029741,6299,159.12193707463877
51659,1671,Westbound Maquinna Dr @ Stikine Place,BUS ZN,49.215603,-123.031944,6215,42.250074052863276
51660,1672,Westbound Rosemont Dr @ Butler St,BUS ZN,49.216141,-123.035466,6090,56.61282645028371
51661,1673,Westbound Rosemont Dr @ 3200 Block,BUS ZN,49.215611,-123.037361,6002,40.06503548913033
50636,642,Eastbound Davie St @ Jervis St,BUS ZN,49.282579,-123.13477,1880,26.356601264344903
50638,644,Eastbound Davie St @ Thurlow St,BUS ZN,49.280147,-123.13096,2037,30.339892789384
50640,646,Dunbar Loop @ Bay 2,BUS ZN,49.234593,-123.18575,378,36.13914002043966
50305,308,Northbound Dunbar St @ W 28 Ave,BUS ZN,49.247382,-123.185094,393,30.58496821565661
50297,300,Westbound W 41 Ave @ Collingwood St,BUS ZN,49.234836,-123.182546,444,39.93663259282332
50298,301,Dunbar Loop @ Bay 6,BUS ZN,49.235129,-123.185234,378,41.47102518289653
50299,302,Northbound Dunbar St @ W 39 Ave,BUS ZN,49.236747,-123.185216,381,17.977776623497977
50300,303,Northbound Dunbar St @ W 38 Ave,BUS ZN,49.238112,-123.185183,383,42.46019963981179
50301,304,Northbound Dunbar St @ W 36 Ave,BUS ZN,49.239851,-123.185157,385,37.91130065479809
50302,305,Northbound Dunbar St @ W 34 Ave,BUS ZN,49.241702,-123.185172,387,32.341591115835286
50303,306,Northbound Dunbar St @ W 31 Ave,BUS ZN,49.244597,-123.185135,390,37.175236779035714
50304,307,Northbound Dunbar St @ W 30 Ave,BUS ZN,49.245532,-123.185125,391,35.753818226515726
50417,11211,Southbound Cambie St @ W 20 Ave,BUS ZN,49.252766,-123.115379,2683,26.795506932441185
61252,11216,Northbound Cambie St @ W 29 Ave,BUS ZN,49.245537,-123.11525,2665,44.77977205260882
50643,649,Eastbound E 41 Ave @ St. George St,BUS ZN,49.23287,-123.094138,3510,30.916454024112213
59664,10921,Joyce Station @ Bay 7,BUS ZN,49.238723,-123.031266,6209,66.77098290912463
59803,10926,VCC-Clark Station @ Bay 1,BUS ZN,49.265476,-123.079447,4133,32.14036727185678
58652,9104,Westbound E Hastings St @ Lakewood Dr,BUS ZN,49.28127,-123.062205,4953,39.297370970955285
58647,9103,Westbound SE Marine Dr @ Poplar St,BUS ZN,49.211133,-123.092844,3566,37.17197965550154
50187,3429,Westbound W Hastings St @ Abbott St,BUS ZN,49.282221,-123.108043,2941,67.87482950094102
50185,3428,Westbound E Hastings St @ Main St,BUS ZN,49.28144,-123.1003,3294,49.87518989927628
51985,2002,Eastbound E 49 Ave @ Nanaimo St,BUS ZN,49.224949,-123.058733,5055,29.53736699662765
51983,2000,Eastbound E 49 Ave @ Victoria Dr,BUS ZN,49.225106,-123.065263,4739,34.13925212148464
51984,2001,Eastbound E 49 Ave @ Gladstone St,BUS ZN,49.225035,-123.061875,4893,34.0024423563891
51989,2006,Eastbound E 49 Ave @ Killarney St,BUS ZN,49.224673,-123.045214,5670,33.79990104882952
51991,2008,Northbound Tyne St @ E 50 Ave,BUS ZN,49.223484,-123.032195,6190,22.95833224835534
51992,2009,Eastbound E 49 Ave @ Frontenac St,BUS ZN,49.222096,-123.025794,6429,31.02424822736217
51894,1908,Westbound W 41 Ave @ Olympic St,BUS ZN,49.234831,-123.190048,291,30.89734773344002
51674,11182,Northbound Rupert St @ Wellington Ave,BUS ZN,49.242748,-123.035635,6072,40.71149838133828
51672,11183,Westbound Wellington Ave @ Joyce St,BUS ZN,49.240302,-123.030526,6287,41.265343253623385
51720,11180,Eastbound Wellington Ave @ McHardy St,BUS ZN,49.241059,-123.032729,6169,25.915962386181302
51673,11181,Westbound Wellington Ave @ McHardy St,BUS ZN,49.241397,-123.033186,6169,24.23027918477034
51719,11184,Eastbound Wellington Ave @ Rupert St,BUS ZN,49.242237,-123.035603,6072,38.71800101447298
51078,1087,Northbound Renfrew St @ E 21 Ave,BUS ZN,49.251833,-123.044204,5704,37.667948550303215
51077,1086,Northbound Boyd Diversion @ E 22 Ave,BUS ZN,49.250252,-123.043622,5760,12.416168034971914
51076,1085,Northbound Boyd Diversion @ Nootka St,BUS ZN,49.249584,-123.042078,5793,15.14930902846822
51075,1084,Northbound Nootka St @ E 26 Ave,BUS ZN,49.247362,-123.041531,5805,33.587975161883556
51074,1083,Northbound Earles St @ Kings Ave,BUS ZN,49.243327,-123.043266,5761,36.43841617271732
51073,1082,Northbound Earles St @ Euclid Ave,BUS ZN,49.241376,-123.045131,5683,28.115917466046017
51072,1081,Northbound Earles St @ Horley St,BUS ZN,49.23999,-123.046457,5628,37.987556959877374
51071,1080,Eastbound Kingsway @ Wales St,BUS ZN,49.238656,-123.051416,5462,25.810730854425948
51080,1089,Northbound Renfrew St @ E 16 Ave,BUS ZN,49.255753,-123.044185,5711,39.32151856685009
51079,1088,Northbound Renfrew St @ E 17 Ave,BUS ZN,49.254646,-123.044228,5710,24.766036228228618
50445,449,Westbound Eton St @ N Renfrew St,BUS ZN,49.287774,-123.044683,5752,46.52944181461708
51328,1339,Northbound Knight St @ E 59 Ave,BUS ZN,49.216763,-123.076922,4247,43.14537109341347
51327,1338,Northbound Knight St @ E 61 Ave,BUS ZN,49.214995,-123.076944,4244,42.423470313963286
51326,1337,Northbound Knight St @ E 63 Ave,BUS ZN,49.213213,-123.076965,4241,38.39987416861606
50031,31,Burrard Station @ Bay 7,BUS ZN,49.284688,-123.120503,2449,52.64035904283647
50030,30,Northbound Burrard St @ Robson St,BUS ZN,49.283593,-123.12214,2413,22.840119317661753
50036,36,Eastbound W Cordova St @ Homer St,BUS ZN,49.283765,-123.109649,2868,38.180940278051835
58955,844,Northbound Fraser St @ E 31 Ave,BUS ZN,49.242872,-123.090196,3677,35.705654253904015
50840,847,Northbound Fraser St @ E King Edward Ave,BUS ZN,49.248973,-123.089998,3687,25.984372119638273
50841,848,Northbound Fraser St @ E 22 Ave,BUS ZN,49.251282,-123.089924,3689,32.54934180025855
54826,11403,Northbound Granville St @ W 10 Ave,BUS ZN,49.2631,-123.138458,1719,53.294523760505705
59923,11401,Westbound Keefer Place @ Taylor St,BUS ZN,49.279581,-123.106439,2987,26.48457408500452
50940,948,Eastbound E Hastings St @ Glen Dr,BUS ZN,49.280904,-123.08086,4057,31.058784935789532
50941,949,Eastbound E Hastings St @ Clark Dr,BUS ZN,49.281195,-123.076457,4254,46.9779182559646
50938,946,Eastbound E Hastings St @ Hawks Ave,BUS ZN,49.281005,-123.086654,3805,36.852315819034885
50939,947,Eastbound E Hastings St @ Campbell Ave,BUS ZN,49.280957,-123.084231,3894,40.53527977815071
50936,944,Eastbound E Hastings St @ Jackson Ave,BUS ZN,49.281112,-123.092955,3568,35.3833615434909
50937,945,Eastbound E Hastings St @ Princess Ave,BUS ZN,49.281081,-123.090971,3616,37.458539331552664
50934,942,Eastbound E Hastings St @ Main St,BUS ZN,49.281225,-123.099034,3294,45.0208562505757
50935,943,Eastbound E Hastings St @ Gore Ave,BUS ZN,49.281207,-123.096763,3404,51.24769436717788
50932,940,Eastbound W Hastings St @ Abbott St,BUS ZN,49.281983,-123.10758,2941,29.030348591025717
59513,10114,Eastbound W Georgia St @ Hamilton St,BUS ZN,49.280019,-123.114489,2721,21.86447273007314
51646,1658,Southbound Tyne St @ E 47 Ave,BUS ZN,49.226166,-123.032301,6196,29.19350087823136
51647,1659,Eastbound E 49 Ave @ Tyne St,BUS ZN,49.22453,-123.03149,6193,52.85375294878276
51640,1652,Southbound Joyce St @ Euclid Ave,BUS ZN,49.236266,-123.033907,6150,29.23892931311895
51641,1653,Southbound Joyce St @ Cherry St,BUS ZN,49.235265,-123.034898,6094,28.521322664535226
51638,1650,Northbound Joyce St @ Euclid Ave,BUS ZN,49.236629,-123.033326,6150,29.167079298460248
51644,1656,Eastbound E 45 Ave @ Doman St,BUS ZN,49.229218,-123.036047,6051,26.0323996805659
51645,1657,Southbound Tyne St @ E 46 Ave,BUS ZN,49.228174,-123.032177,6199,29.365642823805906
51642,1654,Southbound Joyce St @ E 41 Ave,BUS ZN,49.232718,-123.037497,5993,35.46350502156593
50407,411,Northbound Homer St @ W Pender St,BUS ZN,49.282981,-123.111441,2794,41.591800028381016
50580,586,Westbound W 4th Ave @ Maple St,BUS ZN,49.268177,-123.150761,1287,31.433300908077953
50578,584,Westbound W 4th Ave @ Fir St,BUS ZN,49.268039,-123.141569,1623,53.94930143576702
50579,585,Westbound W 4th Ave @ Burrard St,BUS ZN,49.268106,-123.146085,1456,34.33069413901584
58023,582,Westbound W 10 Ave @ Sasamat St,BUS ZN,49.263905,-123.209694,58,45.16600777123301
50577,583,Westbound W 10 Ave @ Tolmie St,BUS ZN,49.263966,-123.212506,35,29.672490119827454
50575,580,Westbound W 10 Ave @ Discovery St,BUS ZN,49.263828,-123.203438,116,33.214995691546136
50576,581,Westbound W 10 Ave @ Trimble St,BUS ZN,49.263863,-123.206461,83,31.678969612521993
50583,589,Westbound W 4th Ave @ Balsam St,BUS ZN,49.26833,-123.160246,1007,29.85318472703393
51723,1737,Eastbound Vanness Ave @ Melbourne St,BUS ZN,49.236321,-123.027853,6366,30.193571433140523
52101,2120,Eastbound E Broadway @ Main St,BUS ZN,49.262801,-123.10042,3262,16.440487399967868
50319,322,Eastbound W Broadway @ Macdonald St,BUS ZN,49.263995,-123.167357,794,58.69660344781353
50320,323,Eastbound W Broadway @ Trafalgar St,BUS ZN,49.263906,-123.164293,890,28.711145277758526
60725,320,Eastbound W Broadway @ Collingwood St,BUS ZN,49.264225,-123.181429,476,30.456284117106904
